rxns	rxnKEGGID	rxnBiGGID	rxnEHMNID	rxnHepatoNET1ID	rxnREACTOMEID	rxnRecon3DID	rxnMetaNetXID	rxnHMR2ID	rxnRatconID	rxnTCDBID	spontaneous	rxnMAID
"HMR_6709"	""	""	"RE2475C"	""	""	"HMR_6709"	""	"HMR_6709"	"RCR11402"	""	0	"MA_06709"
"HMR_6710"	""	""	"RE2477C"	""	""	"RE2477C"	"MNXR103685"	"HMR_6710"	"RCR11403"	""	0	"MA_06710"
"HMR_6711"	"R02174"	""	""	""	""	"HMR_6711"	"MNXR107348"	"HMR_6711"	"RCR11404"	""	0	"MA_06711"
"HMR_6712"	""	""	"RE2128C"	""	""	"RE2128C"	"MNXR103615"	"HMR_6712"	"RCR14359"	""	0	"MA_06712"
"HMR_6713"	"R02173"	""	""	""	""	"TRYPTAOX"	"MNXR104952"	"HMR_6713"	"RCR11405"	""	0	"MA_06713"
"HMR_6714"	"R02678"	""	""	""	""	"ALDD20x"	"MNXR95744"	"HMR_6714"	"RCR11406"	""	0	"MA_06714"
"HMR_6715"	"R10452"	""	"RE2133C"	""	""	"RE2133C"	"MNXR103620"	"HMR_6715"	"RCR11407"	""	0	"MA_06715"
"HMR_6716"	"R02702"	""	""	""	""	"5HTRPDOX"	"MNXR107677"	"HMR_6716"	"RCR11408"	""	0	"MA_06716"
"HMR_6717"	"R04911"	""	""	""	""	"HMR_6717"	"MNXR109212"	"HMR_6717"	"RCR11409"	""	0	"MA_06717"
"HMR_6718"	"R04909"	""	""	""	""	"5HXKYNDCL"	"MNXR109210"	"HMR_6718"	"RCR11410"	""	0	"MA_06718"
"HMR_6719"	"R04908"	"5HXKYNOXDA"	""	""	""	"5HXKYNOXDA"	"MNXR109209;MNXR95086"	"HMR_6719"	"RCR11411"	""	0	"MA_06719"
"HMR_6720"	""	""	""	""	""	"HMR_6720"	""	"HMR_6720"	"RCR10326"	""	0	"MA_06720"
"HMR_6721"	""	""	"RE2442C"	""	""	"RE2442C"	"MNXR103675"	"HMR_6721"	"RCR11412"	""	0	"MA_06721"
"HMR_6722"	""	""	"RE2596C"	""	""	"RE2596C"	"MNXR103701"	"HMR_6722"	"RCR10327"	""	0	"MA_06722"
"HMR_6723"	""	""	"RE2443C"	""	""	"RE2443C"	"MNXR103676"	"HMR_6723"	"RCR10328"	""	0	"MA_06723"
"HMR_6725"	"R00694"	"PHETA1"	""	""	""	"PHETA1"	"MNXR102631"	"HMR_6725"	"RCR11413"	""	0	"MA_06725"
"HMR_6726"	"R01372"	"PPOR"	""	""	""	"PPOR"	""	"HMR_6726"	"RCR14360"	""	0	"MA_06726"
"HMR_6727"	"R01378"	""	""	""	""	"HMR_6727"	"MNXR106960"	"HMR_6727"	"RCR14361"	""	0	"MA_06727"
"HMR_6728"	"R01815"	"HMR_6728"	""	""	""	"HMR_6728"	"MNXR107188"	"HMR_6728"	"RCR11414"	""	0	"MA_06728"
"HMR_6729"	"R00731"	"HMR_6729"	""	""	""	"HMR_6729"	"MNXR106657"	"HMR_6729"	"RCR11415"	""	0	"MA_06729"
"HMR_6730"	""	""	"RE2122C"	""	""	"RE2122C"	"MNXR103612"	"HMR_6730"	"RCR11416"	""	0	"MA_06730"
"HMR_6731"	"R02080"	""	""	""	""	"3HLYTCL"	"MNXR107302"	"HMR_6731"	"RCR14362"	""	0	"MA_06731"
"HMR_6734"	""	""	"RE1918C"	""	""	"RE1918C"	"MNXR103573"	"HMR_6734"	"RCR14363"	""	0	"MA_06734"
"HMR_6735"	""	""	"RE1922C"	""	""	"RE1922C"	"MNXR103577"	"HMR_6735"	"RCR14364"	""	0	"MA_06735"
"HMR_6736"	""	""	"RE1923C"	""	""	"RE1923C"	"MNXR103578"	"HMR_6736"	"RCR11417"	""	0	"MA_06736"
"HMR_6737"	""	""	"RE2384C"	""	""	"RE2384C"	"MNXR103663"	"HMR_6737"	"RCR14365"	""	0	"MA_06737"
"HMR_6738"	""	""	"RE1919C"	""	""	"RE1919C"	"MNXR103574"	"HMR_6738"	"RCR14366"	""	0	"MA_06738"
"HMR_6739"	""	""	"RE1920C"	""	""	"RE1920C"	"MNXR103575"	"HMR_6739"	"RCR10329"	""	0	"MA_06739"
"HMR_6740"	""	""	"RE1921C"	""	""	"RE1921C"	"MNXR103576"	"HMR_6740"	"RCR11418"	""	0	"MA_06740"
"HMR_6741"	"R02535"	""	""	""	""	"DOPABMO"	"MNXR97750"	"HMR_6741"	"RCR14367"	""	0	"MA_06741"
"HMR_6742"	""	""	"RE2132C"	""	""	"RE2132C"	"MNXR103619"	"HMR_6742"	"RCR11419"	""	0	"MA_06742"
"HMR_6743"	"R02533"	""	""	""	""	"NORANMT"	"MNXR107565"	"HMR_6743"	"RCR10330"	""	0	"MA_06743"
"HMR_6744"	""	""	"RE2131C"	""	""	"RE2131C"	"MNXR103618"	"HMR_6744"	"RCR11420"	""	0	"MA_06744"
"HMR_6745"	"R02919"	""	""	""	""	"41R1H2MAE12BOOX"	"MNXR107825"	"HMR_6745"	"RCR14368"	""	0	"MA_06745"
"HMR_6746"	"R02920"	""	""	""	""	"SALMCOM2"	"MNXR107826"	"HMR_6746"	"RCR11421"	""	0	"MA_06746"
"HMR_6747"	"R04894"	""	""	""	""	"HMR_6747"	"MNXR109199"	"HMR_6747"	"RCR14369"	""	0	"MA_06747"
"HMR_6748"	"R04891"	""	"R04891C"	"r0756"	""	"3MOX4HOXPGALDOX"	"MNXR109196;MNXR94928"	"HMR_6748"	"RCR10331"	""	0	"MA_06748"
"HMR_6749"	"R04892"	""	"R04892C"	"r0757"	""	"3MOX4HOXPGALDOX_NADP_"	"MNXR109197;MNXR94929"	"HMR_6749"	"RCR11422"	""	0	"MA_06749"
"HMR_6750"	"R02534"	""	""	""	""	"SALMCOM"	"MNXR104267"	"HMR_6750"	"RCR10537"	""	0	"MA_06750"
"HMR_6751"	"R04893"	"MAOLNOR"	""	""	""	"MAOLNOR"	"MNXR101405;MNXR109198"	"HMR_6751"	"RCR10538"	""	0	"MA_06751"
"HMR_6752"	"R02532"	"41R2A1H12BOOX"	""	""	""	"41R2A1H12BOOX"	"MNXR94988"	"HMR_6752"	"RCR10248"	""	0	"MA_06752"
"HMR_6753"	"R04882"	""	"R04882C"	"r0752"	""	"34DHXMANDACOX"	"MNXR109188;MNXR94840"	"HMR_6753"	"RCR10332"	""	0	"MA_06753"
"HMR_6754"	"R04883"	""	"R04883C"	"r0753"	""	"34DHXMANDACOX_NADP_"	"MNXR109189;MNXR94841"	"HMR_6754"	"RCR11423"	""	0	"MA_06754"
"HMR_6755"	"R04887"	""	""	""	""	"HMR_6755"	"MNXR109193"	"HMR_6755"	"RCR10333"	""	0	"MA_06755"
"HMR_6756"	"R04880"	""	""	""	""	"34DHOXPEGOX"	"MNXR94833"	"HMR_6756"	"RCR10539"	""	0	"MA_06756"
"HMR_6757"	"R04881"	""	""	""	""	"HMR_6757"	"MNXR109187"	"HMR_6757"	"RCR14370"	""	0	"MA_06757"
"HMR_6758"	"R04300"	"42A12BOOX"	""	""	""	"42A12BOOX"	"MNXR94989"	"HMR_6758"	"RCR14371"	""	0	"MA_06758"
"HMR_6759"	"R04084"	""	"RE1927C"	""	""	"RE1927C"	"MNXR103580;MNXR108645"	"HMR_6759"	"RCR14372"	""	0	"MA_06759"
"HMR_6760"	"R03300"	""	""	""	""	"34DHPLACOX"	"MNXR94831"	"HMR_6760"	"RCR10540"	""	0	"MA_06760"
"HMR_6761"	"R03302"	""	""	""	""	"34DHPLACOX_NADP_"	"MNXR94839"	"HMR_6761"	"RCR11424"	""	0	"MA_06761"
"HMR_6762"	"R03304"	""	""	""	""	"34DHPHAMT"	"MNXR108084"	"HMR_6762"	"RCR11425"	""	0	"MA_06762"
"HMR_6763"	"R04301"	""	""	""	""	"DOPAMT"	"MNXR97752"	"HMR_6763"	"RCR14373"	""	0	"MA_06763"
"HMR_6764"	"R04890"	"3MOXTYROX"	""	""	""	"3MOXTYROX"	"MNXR94931"	"HMR_6764"	"RCR10541"	""	0	"MA_06764"
"HMR_6765"	""	""	"RE1925C"	""	""	"RE1925C"	"MNXR103579"	"HMR_6765"	"RCR11426"	""	0	"MA_06765"
"HMR_6766"	"R04888"	""	"R04888C"	"r0754"	""	"3M4HDXPAC"	"MNXR109194;MNXR94912"	"HMR_6766"	"RCR11427"	""	0	"MA_06766"
"HMR_6767"	"R04889"	""	"R04889C"	"r0755"	""	""	"MNXR105380;MNXR109195"	"HMR_6767"	"RCR11428"	""	0	"MA_06767"
"HMR_6768"	"R00734"	"TYRTA"	"R00734C"	"r0183"	""	"TYRTA"	"MNXR105000"	"HMR_6768"	"RCR10160"	""	0	"MA_06768"
"HMR_6770"	"R00729"	""	""	""	""	"HMR_6770"	"MNXR104995"	"HMR_6770"	"RCR10161"	""	0	"MA_06770"
"HMR_6771"	"R03342"	""	""	""	""	"HMR_6771"	"MNXR94844"	"HMR_6771"	"RCR14374"	""	0	"MA_06771"
"HMR_6772"	"R02521"	"34HPPOR"	"R02521G"	"r0544"	""	"34HPPOR"	"MNXR94843"	"HMR_6772"	"RCR10162"	""	0	"MA_06772"
"HMR_6774"	"R02519"	"HGNTOR"	"R02519C"	"r0543"	""	"HGNTOR"	"MNXR100628"	"HMR_6774"	"RCR11429"	""	0	"MA_06774"
"HMR_6776"	"R03181"	"MACACI"	"R03181C"	"r0605"	""	"MACACI"	"MNXR101325"	"HMR_6776"	"RCR11430"	""	0	"MA_06776"
"HMR_6778"	"R01364"	"FUMAC"	"R01364C"	"r0324"	""	"FUMAC"	"MNXR99706"	"HMR_6778"	"RCR11431"	""	0	"MA_06778"
"HMR_6782"	"R03336"	""	""	""	""	"HMR_6782"	"MNXR94842"	"HMR_6782"	"RCR11432"	""	0	"MA_06782"
"HMR_6783"	"R08766"	""	""	""	""	""	"MNXR104661"	"HMR_6783"	"RCR11433"	""	0	"MA_06783"
"HMR_6784"	"R01616"	""	""	""	""	"HMR_6784"	"MNXR94998"	"HMR_6784"	"RCR11434"	""	0	"MA_06784"
"HMR_6785"	"R08767"	""	""	""	""	"HMR_6785"	"MNXR95010"	"HMR_6785"	"RCR11435"	""	0	"MA_06785"
"HMR_6786"	"R01301"	""	""	""	""	"HMR_6786"	"MNXR95011"	"HMR_6786"	"RCR11436"	""	0	"MA_06786"
"HMR_6787"	"R00736"	""	""	""	""	"TYRCBOX"	"MNXR104990"	"HMR_6787"	"RCR11437"	""	0	"MA_06787"
"HMR_6788"	"R02384"	""	"RE2124C"	""	""	"RE2124C"	"MNXR103613"	"HMR_6788"	"RCR11438"	""	0	"MA_06788"
"HMR_6789"	"R02382"	"TYROXDAc"	""	""	""	"TYROXDAc"	"MNXR104996"	"HMR_6789"	"RCR11439"	""	0	"MA_06789"
"HMR_6790"	"R02695"	""	""	""	""	"HMR_6790"	"MNXR95004"	"HMR_6790"	"RCR10542"	""	0	"MA_06790"
"HMR_6791"	"R02697"	""	""	""	""	"4HOXPACDOX_NADP_"	"MNXR95016"	"HMR_6791"	"RCR11440"	""	0	"MA_06791"
"HMR_6792"	""	""	"RE2049C"	""	""	"RE2049C"	"MNXR103598"	"HMR_6792"	"RCR14375"	""	0	"MA_06792"
"HMR_6798"	""	""	"RE0922C"	""	""	"RE0922C"	""	"HMR_6798"	"RCR14376"	""	0	"MA_06798"
"HMR_6799"	""	""	"RE0922R"	""	""	"RE0922R"	"MNXR103484"	"HMR_6799"	"RCR14377"	""	0	"MA_06799"
"HMR_6800"	""	""	"RE0920C"	""	""	"RE0920C"	""	"HMR_6800"	"RCR11441"	""	0	"MA_06800"
"HMR_6801"	""	""	"RE0920R"	""	""	"RE0920R"	"MNXR103482"	"HMR_6801"	"RCR11442"	""	0	"MA_06801"
"HMR_6802"	"R03943"	""	""	""	""	"HMR_6802"	"MNXR108544"	"HMR_6802"	"RCR11443"	""	0	"MA_06802"
"HMR_6803"	""	""	"RE3233C"	""	""	"RE3233C"	"MNXR103839"	"HMR_6803"	"RCR11444"	""	0	"MA_06803"
"HMR_6806"	""	""	"RE3263C"	""	""	"RE3263C"	"MNXR103857"	"HMR_6806"	"RCR11445"	""	0	"MA_06806"
"HMR_6807"	""	""	"RE2130C"	""	""	"RE2130C"	"MNXR103617"	"HMR_6807"	"RCR14378"	""	0	"MA_06807"
"HMR_6808"	""	""	"RE3095C"	""	""	"RE3095C"	"MNXR103787"	"HMR_6808"	"RCR14379"	""	0	"MA_06808"
"HMR_6811"	""	""	"RE2296C"	""	""	"RE2296C"	"MNXR103648"	"HMR_6811"	"RCR14380"	""	0	"MA_06811"
"HMR_6813"	""	""	"RE3096C"	""	""	"HMR_6813"	""	"HMR_6813"	"RCR11446"	""	0	"MA_06813"
"HMR_6814"	""	""	"RE1651C"	""	""	"RE1651C"	"MNXR103530"	"HMR_6814"	"RCR14381"	""	0	"MA_06814"
"HMR_6815"	""	""	"RE2525C"	""	""	"RE2525C"	"MNXR103694"	"HMR_6815"	"RCR11447"	""	0	"MA_06815"
"HMR_6817"	""	""	"RE2526C"	""	""	"RE2526C"	"MNXR103695"	"HMR_6817"	"RCR11448"	""	0	"MA_06817"
"HMR_6818"	""	""	"RN0013C"	""	""	"RN0013C"	"MNXR104046"	"HMR_6818"	"RCR10543"	""	0	"MA_06818"
"HMR_6819"	""	""	"RE2520C"	""	""	"RE2520C"	"MNXR103689"	"HMR_6819"	"RCR14382"	""	0	"MA_06819"
"HMR_6820"	""	""	"RE2522C"	""	""	"RE2522C"	"MNXR103691"	"HMR_6820"	"RCR14383"	""	0	"MA_06820"
"HMR_6822"	""	""	"RN0014R"	""	""	"HMR_6822"	"MNXR104047"	"HMR_6822"	"RCR14384"	""	0	"MA_06822"
"HMR_6823"	""	""	"RE2521C"	""	""	"RE2521C"	"MNXR103690"	"HMR_6823"	"RCR14385"	""	0	"MA_06823"
"HMR_6824"	""	""	"RE2523C"	""	""	"RE2523C"	"MNXR103692"	"HMR_6824"	"RCR14386"	""	0	"MA_06824"
"HMR_6826"	""	""	"RE0907C"	""	""	"HMR_6826"	""	"HMR_6826"	"RCR11449"	""	0	"MA_06826"
"HMR_6827"	""	""	"RE0907R"	""	""	"HMR_6827"	""	"HMR_6827"	"RCR11450"	""	0	"MA_06827"
"HMR_6828"	""	""	"RE0923C"	""	""	"RE0923C"	""	"HMR_6828"	"RCR14387"	""	0	"MA_06828"
"HMR_6829"	""	""	"RE0912C"	""	""	"RE0912C"	"MNXR103478"	"HMR_6829"	"RCR11451"	""	0	"MA_06829"
"HMR_6830"	""	""	"RE0923R"	""	""	"RE0923R"	"MNXR103485"	"HMR_6830"	"RCR14388"	""	0	"MA_06830"
"HMR_6831"	""	""	"RE0908C"	""	""	"RE0908C"	"MNXR103477"	"HMR_6831"	"RCR11452"	""	0	"MA_06831"
"HMR_6834"	""	""	"RE2620C"	""	""	"HMR_6834"	""	"HMR_6834"	"RCR11453"	""	0	"MA_06834"
"HMR_6835"	""	""	"RE2620R"	""	""	"HMR_6835"	""	"HMR_6835"	"RCR11454"	""	0	"MA_06835"
"HMR_6836"	""	""	"RE0921C"	""	""	"RE0921C"	""	"HMR_6836"	"RCR11455"	""	0	"MA_06836"
"HMR_6837"	""	""	"RE0921R"	""	""	"RE0921R"	"MNXR103483"	"HMR_6837"	"RCR11456"	""	0	"MA_06837"
"HMR_6838"	""	""	"RE0912C"	""	""	"HMR_6838"	"MNXR103478"	"HMR_6838"	"RCR11457"	""	0	"MA_06838"
"HMR_6839"	""	""	"RE0916C"	""	""	"HMR_6839"	""	"HMR_6839"	"RCR11458"	""	0	"MA_06839"
"HMR_6840"	""	""	"RE2621C"	""	""	"HMR_6840"	""	"HMR_6840"	"RCR11459"	""	0	"MA_06840"
"HMR_6841"	""	""	"RE2621R"	""	""	"HMR_6841"	""	"HMR_6841"	"RCR11460"	""	0	"MA_06841"
"HMR_6842"	""	""	"RE0919C"	""	""	"RE0919C"	""	"HMR_6842"	"RCR14389"	""	0	"MA_06842"
"HMR_6843"	""	""	"RE0919R"	""	""	"RE0919R"	"MNXR103481"	"HMR_6843"	"RCR14390"	""	0	"MA_06843"
"HMR_6844"	""	""	"RE0912C"	""	""	"HMR_6844"	"MNXR103478"	"HMR_6844"	"RCR11461"	""	0	"MA_06844"
"HMR_6845"	""	""	"RE0916C"	""	""	"RE0916C"	""	"HMR_6845"	"RCR11462"	""	0	"MA_06845"
"HMR_6848"	""	""	"RE0917C"	""	""	"HMR_6848"	""	"HMR_6848"	"RCR11463"	""	0	"MA_06848"
"HMR_6849"	""	""	"RE0917R"	""	""	"HMR_6849"	""	"HMR_6849"	"RCR11464"	""	0	"MA_06849"
"HMR_6850"	""	""	"RE0912C"	""	""	"HMR_6850"	"MNXR103478"	"HMR_6850"	"RCR11465"	""	0	"MA_06850"
"HMR_6851"	""	""	"RE0918C"	""	""	"RE0918C"	"MNXR103480"	"HMR_6851"	"RCR11466"	""	0	"MA_06851"
"HMR_6854"	"R03734"	""	""	""	""	"HMR_6854"	"MNXR108382"	"HMR_6854"	"RCR11467"	""	0	"MA_06854"
"HMR_6855"	"R03734"	""	""	""	""	"HMR_6855"	""	"HMR_6855"	"RCR11468"	""	0	"MA_06855"
"HMR_6874"	"R02078"	""	""	""	""	"HMR_6874"	"MNXR107301"	"HMR_6874"	"RCR11469"	""	0	"MA_06874"
"HMR_6875"	"R02962"	""	""	""	""	"DOPAQNISO1"	"MNXR107855"	"HMR_6875"	"RCR11470"	""	1	"MA_06875"
"HMR_6876"	"R03672"	""	""	""	""	"HMR_6876"	"MNXR108328"	"HMR_6876"	"RCR11471"	""	1	"MA_06876"
"HMR_6877"	"R08848"	""	"RE1915C"	""	""	"RE1915C"	"MNXR112341"	"HMR_6877"	"RCR11472"	""	0	"MA_06877"
"HMR_6878"	""	""	"RE1917C"	""	""	"RE1917C"	""	"HMR_6878"	"RCR11473"	""	0	"MA_06878"
"HMR_6879"	""	""	"RE2026C"	""	""	"RE2026C"	""	"HMR_6879"	"RCR11474"	""	0	"MA_06879"
"HMR_6880"	""	""	"RE2027C"	""	""	"RE2027C"	""	"HMR_6880"	"RCR11475"	""	0	"MA_06880"
"HMR_6881"	""	""	"RE2028C"	""	""	"RE2028C"	""	"HMR_6881"	"RCR11476"	""	0	"MA_06881"
"HMR_6882"	""	""	"RE2029C"	""	""	"RE2029C"	""	"HMR_6882"	"RCR11477"	""	0	"MA_06882"
"HMR_6883"	""	""	"RE1916C"	""	""	"RE1916C"	"MNXR103572"	"HMR_6883"	"RCR14391"	""	0	"MA_06883"
"HMR_6885"	""	""	"RE1653C"	""	""	"RE1653C"	"MNXR103531"	"HMR_6885"	"RCR11478"	""	0	"MA_06885"
"HMR_6886"	""	""	"RE2524C"	""	""	"RE2524C"	"MNXR103693"	"HMR_6886"	"RCR14392"	""	0	"MA_06886"
"HMR_6888"	"R03673"	""	""	""	""	"DCT"	"MNXR108329"	"HMR_6888"	"RCR10544"	""	0	"MA_06888"
"HMR_6889"	""	""	"RE3201C"	""	""	"RE3201C"	"MNXR103829"	"HMR_6889"	"RCR11479"	""	0	"MA_06889"
"HMR_7628"	"R00690"	""	""	""	""	"HMR_7628"	"MNXR106645"	"HMR_7628"	"RCR11480"	""	0	"MA_07628"
"HMR_7756"	"R02540"	""	""	""	""	"HMR_7756"	"MNXR95813"	"HMR_7756"	"RCR11481"	""	0	"MA_07756"
"HMR_8539"	"R07211"	"PHETHPTOX2"	""	""	""	"PHETHPTOX2"	"MNXR102633"	"HMR_8539"	"RCR11482"	""	0	"MA_08539"
"HMR_8794"	"R02539"	"PACCOAL"	""	""	""	"PACCOAL"	"MNXR102315"	"HMR_8794"	"RCR11483"	""	0	"MA_08794"
"HMR_8795"	"R02576"	"PHACCOAGLNAC"	""	""	""	"PHACCOAGLNAC"	"MNXR102611"	"HMR_8795"	"RCR11484"	""	0	"MA_08795"
"HMR_8796"	"R05841"	""	""	""	""	"HMR_8796"	"MNXR102612"	"HMR_8796"	"RCR11485"	""	0	"MA_08796"
"HMR_3875"	"R00177"	"METAT"	"R00177C"	"r0042"	""	"METAT"	"MNXR101407"	"HMR_3875"	"RCR10545"	""	0	"MA_03875"
"HMR_3877"	"R00192"	"AHCi"	"R00192C"	"r0053"	""	"AHC"	"MNXR95492"	"HMR_3877"	"RCR14393"	""	0	"MA_03877"
"HMR_3879"	"R01290"	"CYSTS"	"R01290C"	"r0314"	""	"CYSTS"	"MNXR97019"	"HMR_3879"	"RCR14394"	""	0	"MA_03879"
"HMR_3881"	"R01001"	"CYSTGL"	"R01001C"	"r0241"	""	"CYSTGL"	"MNXR97012"	"HMR_3881"	"RCR11486"	""	0	"MA_03881"
"HMR_3912"	"R00895"	"CYSTA"	""	"r0213"	""	"CYSTA"	"MNXR96990"	"HMR_3912"	"RCR14395"	""	0	"MA_03912"
"HMR_3917"	"R00946"	"METS"	"R00946C"	"r0232"	""	"METS"	"MNXR101481"	"HMR_3917"	"RCR14396"	""	0	"MA_03917"
"HMR_3919"	""	""	"RE2640C"	""	""	"RE2640C"	"MNXR103709"	"HMR_3919"	"RCR14397"	""	0	"MA_03919"
"HMR_3920"	""	""	"RE1933C"	""	""	"RE1933C"	"MNXR103581"	"HMR_3920"	"RCR14398"	""	0	"MA_03920"
"HMR_3922"	""	""	"RE2156M"	""	""	"RE2156M"	"MNXR103632"	"HMR_3922"	"RCR14399"	""	0	"MA_03922"
"HMR_3928"	"R03105"	"MCPST"	"R03105C"	"r0595"	""	"r0595"	"MNXR105354;MNXR107950"	"HMR_3928"	"RCR14400"	""	0	"MA_03928"
"HMR_3995"	"R00116"	""	""	"r0027"	""	"r0027"	"MNXR105303"	"HMR_3995"	"RCR11487"	""	0	"MA_03995"
"HMR_3996"	"R00892"	"HMR_3996"	""	""	""	"HMR_3996"	"MNXR106737"	"HMR_3996"	"RCR10546"	""	0	"MA_03996"
"HMR_4072"	"R00380"	""	""	""	""	"HMR_4072"	"MNXR97627"	"HMR_4072"	"RCR10547"	""	0	"MA_04072"
"HMR_4189"	"R00533"	""	"R00533C"	"r0142"	""	"r0142"	"MNXR104649"	"HMR_4189"	"RCR11488"	""	0	"MA_04189"
"HMR_4302"	"R00782"	""	"R00782C"	"r0193"	""	""	"MNXR105313;MNXR96994"	"HMR_4302"	"RCR11489"	""	0	"MA_04302"
"HMR_4323"	"R00891"	""	"R00891C"	"r0210"	""	"r0210"	"MNXR105314;MNXR96986"	"HMR_4323"	"RCR11490"	""	0	"MA_04323"
"HMR_5381"	"R02021"	""	"RE3009C"	""	""	"RE3009C"	"MNXR102376"	"HMR_5381"	"RCR10548"	""	0	"MA_05381"
"HMR_5385"	"R04420"	""	""	""	""	"MTRI"	"MNXR101759"	"HMR_5385"	"RCR14401"	""	0	"MA_05385"
"HMR_5386"	"R07392"	""	""	""	""	"MDRPD"	"MNXR101445"	"HMR_5386"	"RCR11491"	""	0	"MA_05386"
"HMR_5387"	"R07395"	"DKMPPD3"	""	""	""	"HMR_5387;DKMPPD3"	"MNXR126089"	"HMR_5387"	"RCR11492"	""	0	"MA_05387"
"HMR_5388"	"R07363"	""	""	""	""	"HMR_5388"	"MNXR95228"	"HMR_5388"	"RCR11493"	""	0	"MA_05388"
"HMR_5389"	"R07364"	"DKMPPD2"	""	""	""	"HMR_5389;DKMPPD2"	"MNXR95227"	"HMR_5389"	"RCR11494"	""	0	"MA_05389"
"HMR_5390"	"R00648"	""	""	""	""	"HMR_5390"	"MNXR101478"	"HMR_5390"	"RCR10334"	""	0	"MA_05390"
"HMR_5391"	"R07396"	""	""	""	""	"UNK3r"	"MNXR95923"	"HMR_5391"	"RCR10335"	""	0	"MA_05391"
"HMR_5418"	""	""	"RE2030M"	""	""	"RE2030M"	"MNXR103591"	"HMR_5418"	"RCR14402"	""	0	"MA_05418"
"HMR_5419"	""	""	"RE2223M"	""	""	"RE2223M"	"MNXR103637"	"HMR_5419"	"RCR14403"	""	0	"MA_05419"
"HMR_6515"	"R03105"	""	""	""	""	"HMR_6515"	"MNXR107950"	"HMR_6515"	"RCR14404"	""	0	"MA_06515"
"HMR_6518"	"R03106"	"MCPST"	"RE0159C"	""	""	"MCPST"	"MNXR101422"	"HMR_6518"	"RCR14405"	""	0	"MA_06518"
"HMR_6519"	"R03104"	""	""	""	""	"MCLOR"	"MNXR107949"	"HMR_6519"	"RCR14406"	""	0	"MA_06519"
"HMR_6520"	"R01931"	"CYANSTm"	""	""	""	"RE1691M"	"MNXR96956"	"HMR_6520"	"RCR11495"	""	0	"MA_06520"
"HMR_6523"	""	""	"RE0702C"	""	""	"RE0702C"	"MNXR103471"	"HMR_6523"	""	""	0	"MA_06523"
"HMR_8062"	""	"2AMACSULT"	""	""	""	"2AMACSULT"	"MNXR94779"	"HMR_8062"	"RCR11497"	""	0	"MA_08062"
"HMR_8066"	"R02433"	"LCYSTAT"	""	""	""	"LCYSTAT"	"MNXR95161"	"HMR_8066"	"RCR11498"	""	0	"MA_08066"
"HMR_8067"	"R02433"	"LCYSTATm"	""	""	""	"LCYSTATm"	"MNXR95161"	"HMR_8067"	"RCR11499"	""	0	"MA_08067"
"HMR_8068"	"R05693"	"SLDx"	""	""	""	"SLDx"	"MNXR104442"	"HMR_8068"	"RCR11500"	""	0	"MA_08068"
"HMR_8069"	"R05693"	"SLDxm"	""	""	""	"SLDxm"	"MNXR104442"	"HMR_8069"	"RCR11501"	""	0	"MA_08069"
"HMR_8641"	"R04858"	"DNDPt10m"	""	""	""	"DNAMTn"	"MNXR97628"	"HMR_8641"	"RCR14407"	""	0	"MA_08641"
"HMR_8682"	""	"CYSGLUexR"	""	""	""	"CYSGLTH"	"MNXR97000"	"HMR_8682"	"RCR10549"	""	0	"MA_08682"
"HMR_8683"	"R02408"	"CYSO"	""	""	""	"CYSLYSL"	"MNXR96993"	"HMR_8683"	"RCR14408"	""	0	"MA_08683"
"HMR_8684"	"R00895"	"CYStec"	""	""	""	"CYSTAm"	"MNXR97029"	"HMR_8684"	"RCR11502"	""	0	"MA_08684"
"HMR_8685"	""	"MCLACCYSR"	""	""	""	"MCLACCYSR"	"MNXR101418"	"HMR_8685"	"RCR11503"	""	0	"MA_08685"
"HMR_3868"	"R00094"	""	"R00094C"	"r0021"	""	"r0021"	"MNXR100097"	"HMR_3868"	"RCR10336"	""	0	"MA_03868"
"HMR_3869"	"R00094"	""	"R00094C"	"r0022"	""	"r0022"	"MNXR100097"	"HMR_3869"	"RCR11504"	""	0	"MA_03869"
"HMR_3889"	"R00251"	"OPAH"	"R00251C"	"r0076"	""	"OPAHir"	"MNXR102200"	"HMR_3889"	"RCR10550"	""	0	"MA_03889"
"HMR_3933"	"R06983"	"r1378"	"R06983C"	"r1378"	""	"r1378"	"MNXR105463;MNXR99237"	"HMR_3933"	"RCR14409"	""	0	"MA_03933"
"HMR_3937"	"R00527"	"SFGTHi"	""	"r1379"	""	"SFGTH"	"MNXR104357"	"HMR_3937"	"RCR14410"	""	0	"MA_03937"
"HMR_4116"	"R00274"	"GTHPi"	"R00274C"	"r0087"	""	"GTHP"	"MNXR100446"	"HMR_4116"	"RCR10337"	""	0	"MA_04116"
"HMR_4120"	"R00274"	"GTHPe"	"R00274C"	"r0088"	""	"GTHPe"	"MNXR100446"	"HMR_4120"	"RCR30137"	""	0	"MA_04120"
"HMR_4121"	"R00274"	"GTHPm"	"R00274C"	"r0089"	""	"GTHPm"	"MNXR100446"	"HMR_4121"	"RCR11505"	""	0	"MA_04121"
"HMR_4175"	"R00494"	""	"R00494C"	"r0129"	""	"r0129"	"MNXR100136"	"HMR_4175"	"RCR10249"	""	0	"MA_04175"
"HMR_4176"	"R00494"	""	"R00494C"	"r0130"	""	"r0130"	"MNXR100136"	"HMR_4176"	"RCR30263"	""	0	"MA_04176"
